Feature,Area (nm^2),Area Fraction (%),Roundness,Equivalent Diameter (nm),
583.000000,26620.498615,0.131072,0.746280,184.103969,
584.000000,15041.551247,0.074061,0.824102,138.388937,
585.000000,14764.542936,0.072697,0.946827,137.108716,
586.000000,33961.218837,0.167216,0.708924,207.944143,
587.000000,21246.537396,0.104612,0.920318,164.474714,
588.000000,12991.689751,0.063968,0.895289,128.613892,
589.000000,11329.639889,0.055784,0.783644,120.105560,
590.000000,16759.002770,0.082517,0.861873,146.076093,
591.000000,18836.565097,0.092746,0.862078,154.865941,
592.000000,28476.454294,0.140210,0.936314,190.413623,
593.000000,12853.185596,0.063286,0.878786,127.926480,
594.000000,17811.634349,0.087700,0.778166,150.593749,
595.000000,18060.941828,0.088927,0.911127,151.644009,
596.000000,15844.875346,0.078016,0.891672,142.036340,
597.000000,11662.049861,0.057421,0.963013,121.854762,
598.000000,17340.720222,0.085381,0.892775,148.589672,
599.000000,7506.925208,0.036962,0.956685,97.765608,
600.000000,63462.603878,0.312473,0.612319,284.258855,
601.000000,27174.515235,0.133800,0.843868,186.009858,
602.000000,1357.340720,0.006683,0.832591,41.571864,
603.000000,15346.260388,0.075561,0.910962,139.783638,
604.000000,21966.759003,0.108158,0.772944,167.239189,
605.000000,25927.977839,0.127662,0.837276,181.693497,
606.000000,29695.290859,0.146212,0.724546,194.445927,
607.000000,6177.285319,0.030415,0.964845,88.685760,
608.000000,19972.299169,0.098338,0.911468,159.466364,
609.000000,12714.681440,0.062604,0.920983,127.235354,
610.000000,16288.088643,0.080198,0.938500,144.009161,
611.000000,20609.418283,0.101475,0.681271,161.989896,
